lineup_type,lambda,selfish_agent,game_idx,seed,prod_gini,prod_min,prod_max,prod_range,winner_agent,num_turns
CONVEX,2.0,AB,9,10,0.075269,0.472222,0.666667,0.194444,CONVEX,58
CONVEX,2.0,AB,10,11,0.20915,0.194444,0.638889,0.444444,R,86
CONVEX,2.0,AB,11,12,0.2,0.194444,0.611111,0.416667,R,95
CONVEX,2.0,AB,12,13,0.163743,0.305556,0.694444,0.388889,R,83
CONVEX,2.0,AB,13,14,0.25641,0.138889,0.694444,0.555556,R,68
CONVEX,2.0,AB,14,15,0.156863,0.25,0.583333,0.333333,R,92
CONVEX,2.0,AB,15,16,0.187135,0.277778,0.722222,0.444444,R,59
CONVEX,2.0,AB,16,17,0.181818,0.25,0.666667,0.416667,CONVEX,85
CONVEX,2.0,AB,17,18,0.104167,0.472222,0.75,0.277778,R,50
CONVEX,2.0,AB,18,19,0.144444,0.361111,0.722222,0.361111,CONVEX,94
CONVEX,2.0,AB,19,20,0.305556,0.111111,0.722222,0.611111,CONVEX,64
CONVEX,2.0,AB,20,21,0.075269,0.5,0.694444,0.194444,AB,102
CONVEX,2.0,AB,21,22,0.079096,0.416667,0.611111,0.194444,R,77
CONVEX,2.0,AB,22,23,0.054645,0.5,0.638889,0.138889,AB,105
CONVEX,2.0,AB,23,24,0.166667,0.277778,0.666667,0.388889,CONVEX,88
CONVEX,2.0,AB,24,25,0.213836,0.194444,0.666667,0.472222,AB,60
CONVEX,2.0,AB,25,26,0.140351,0.333333,0.666667,0.333333,CONVEX,142
CONVEX,2.0,AB,26,27,0.176871,0.222222,0.583333,0.361111,CONVEX,118
CONVEX,2.0,AB,27,28,0.045977,0.472222,0.583333,0.111111,R,110
CONVEX,2.0,AB,28,29,0.183007,0.222222,0.611111,0.388889,CONVEX,88
CONVEX,2.0,AB,29,30,0.137931,0.361111,0.694444,0.333333,CONVEX,94
CONVEX,2.0,AB,30,31,0.121212,0.416667,0.694444,0.277778,AB,60
CONVEX,2.0,AB,31,32,0.035714,0.472222,0.555556,0.083333,R,83
CONVEX,2.0,AB,32,33,0.150943,0.277778,0.611111,0.333333,CONVEX,82
CONVEX,2.0,AB,33,34,0.101695,0.416667,0.666667,0.25,CONVEX,88
CONVEX,2.0,AB,34,35,0.103448,0.388889,0.638889,0.25,CONVEX,49
CONVEX,2.0,AB,35,36,0.141026,0.277778,0.583333,0.305556,AB,69
CONVEX,2.0,AB,36,37,0.16129,0.305556,0.722222,0.416667,CONVEX,58
CONVEX,2.0,AB,37,38,0.410256,0.055556,0.722222,0.666667,CONVEX,97
CONVEX,2.0,AB,38,39,0.154762,0.277778,0.638889,0.361111,AB,75
CONVEX,2.0,AB,39,40,0.117647,0.305556,0.555556,0.25,AB,63
CONVEX,2.0,AB,40,41,0.091954,0.388889,0.611111,0.222222,R,56
CONVEX,2.0,AB,41,42,0.205128,0.222222,0.666667,0.444444,CONVEX,58
CONVEX,2.0,AB,42,43,0.177778,0.333333,0.777778,0.444444,AB,120
CONVEX,2.0,AB,43,44,0.133333,0.333333,0.638889,0.305556,AB,78
CONVEX,2.0,AB,44,45,0.107527,0.416667,0.694444,0.277778,R,80
CONVEX,2.0,AB,45,46,0.0,0.583333,0.583333,0.0,AB,60
CONVEX,2.0,AB,46,47,0.235294,0.194444,0.694444,0.5,AB,105
CONVEX,2.0,AB,47,48,0.197531,0.25,0.694444,0.444444,CONVEX,46
CONVEX,2.0,AB,48,49,0.154762,0.277778,0.638889,0.361111,AB,90
CONVEX,2.0,AB,49,50,0.056497,0.472222,0.611111,0.138889,R,68
CONVEX,2.0,AB,50,51,0.185792,0.25,0.722222,0.472222,R,83
CONVEX,2.0,AB,51,52,0.175439,0.277778,0.694444,0.416667,AB,63
CONVEX,2.0,AB,52,53,0.24359,0.194444,0.722222,0.527778,CONVEX,115
CONVEX,2.0,AB,53,54,0.163934,0.333333,0.75,0.416667,AB,123
CONVEX,2.0,AB,54,55,0.185792,0.277778,0.75,0.472222,R,116
CONVEX,2.0,AB,55,56,0.14966,0.277778,0.583333,0.305556,CONVEX,76
CONVEX,2.0,AB,56,57,0.069652,0.5,0.694444,0.194444,AB,60
CONVEX,2.0,AB,57,58,0.246377,0.111111,0.583333,0.472222,CONVEX,118
CONVEX,2.0,AB,58,59,0.111111,0.361111,0.611111,0.25,R,71
CONVEX,2.0,AB,59,60,0.301887,0.111111,0.777778,0.666667,R,56
CONVEX,2.0,AB,60,61,0.130952,0.333333,0.638889,0.305556,AB,63
CONVEX,2.0,AB,61,62,0.059524,0.444444,0.583333,0.138889,CONVEX,94
CONVEX,2.0,AB,62,63,0.112994,0.388889,0.666667,0.277778,R,68
CONVEX,2.0,AB,63,64,0.141026,0.277778,0.583333,0.305556,AB,84
CONVEX,2.0,AB,64,65,0.107527,0.388889,0.666667,0.277778,R,56
CONVEX,2.0,AB,65,66,0.041667,0.527778,0.638889,0.111111,AB,54
CONVEX,2.0,AB,66,67,0.054645,0.472222,0.611111,0.138889,R,62
CONVEX,2.0,AB,67,68,0.253333,0.166667,0.694444,0.527778,CONVEX,58
CONVEX,2.0,AB,68,69,0.181818,0.25,0.666667,0.416667,CONVEX,70
CONVEX,2.0,AB,69,70,0.155556,0.305556,0.694444,0.388889,AB,75
CONVEX,2.0,AB,70,71,0.169697,0.277778,0.666667,0.388889,AB,87
CONVEX,2.0,AB,71,72,0.142857,0.333333,0.666667,0.333333,R,77
CONVEX,2.0,AB,72,73,0.183908,0.305556,0.75,0.444444,AB,57
CONVEX,2.0,AB,73,74,0.160494,0.277778,0.638889,0.361111,CONVEX,55
CONVEX,2.0,AB,74,75,0.11828,0.388889,0.694444,0.305556,R,59
CONVEX,2.0,AB,75,76,0.17284,0.277778,0.666667,0.388889,R,56
CONVEX,2.0,AB,76,77,0.101695,0.388889,0.638889,0.25,R,92
CONVEX,2.0,AB,77,78,0.157576,0.305556,0.666667,0.361111,R,77
CONVEX,2.0,AB,78,79,0.069652,0.5,0.694444,0.194444,AB,48
CONVEX,2.0,AB,79,80,0.126984,0.388889,0.722222,0.333333,R,74
CONVEX,2.0,AB,80,81,0.150943,0.277778,0.611111,0.333333,CONVEX,76
CONVEX,2.0,AB,81,82,0.130952,0.333333,0.638889,0.305556,AB,102
CONVEX,2.0,AB,82,83,0.217687,0.194444,0.638889,0.444444,R,56
CONVEX,2.0,AB,83,84,0.114943,0.361111,0.638889,0.277778,CONVEX,100
CONVEX,2.0,AB,84,85,0.185185,0.25,0.666667,0.416667,R,131
CONVEX,2.0,AB,85,86,0.166667,0.25,0.611111,0.361111,AB,87
CONVEX,2.0,AB,86,87,0.065574,0.5,0.666667,0.166667,R,71
CONVEX,2.0,AB,87,88,0.176101,0.25,0.638889,0.388889,AB,72
CONVEX,2.0,AB,88,89,0.283951,0.111111,0.75,0.638889,AB,102
CONVEX,2.0,AB,89,90,0.307692,0.138889,0.805556,0.666667,R,92
CONVEX,2.0,AB,90,91,0.222222,0.194444,0.694444,0.5,R,41
CONVEX,2.0,AB,91,92,0.067797,0.472222,0.638889,0.166667,R,62
CONVEX,2.0,AB,92,93,0.031746,0.527778,0.611111,0.083333,R,95
CONVEX,2.0,AB,93,94,0.154762,0.305556,0.666667,0.361111,CONVEX,91
CONVEX,2.0,AB,94,95,0.057471,0.444444,0.583333,0.138889,CONVEX,139
CONVEX,2.0,AB,95,96,0.043011,0.5,0.611111,0.111111,R,89
CONVEX,2.0,AB,96,97,0.123457,0.333333,0.611111,0.277778,AB,99
CONVEX,2.0,AB,97,98,0.150943,0.277778,0.611111,0.333333,AB,132
CONVEX,2.0,AB,98,99,0.053763,0.5,0.638889,0.138889,R,137
CONVEX,2.0,AB,99,100,0.149425,0.305556,0.666667,0.361111,AB,48
CONVEX,2.0,MCTS,0,1,0.202899,0.194444,0.583333,0.388889,R,182
CONVEX,2.0,MCTS,1,2,0.206061,0.277778,0.75,0.472222,MCTS,297
CONVEX,2.0,MCTS,2,3,0.125786,0.333333,0.611111,0.277778,MCTS,396
CONVEX,2.0,MCTS,3,4,0.217949,0.25,0.722222,0.472222,MCTS,456
CONVEX,2.0,MCTS,4,5,0.231293,0.138889,0.611111,0.472222,CONVEX,172
CONVEX,2.0,MCTS,5,6,0.130435,0.277778,0.527778,0.25,CONVEX,478
CONVEX,2.0,MCTS,6,7,0.067797,0.472222,0.638889,0.166667,MCTS,150
CONVEX,2.0,MCTS,7,8,0.24,0.194444,0.694444,0.5,R,518
CONVEX,2.0,MCTS,8,9,0.232558,0.166667,0.583333,0.416667,CONVEX,601
CONVEX,2.0,MCTS,9,10,0.148148,0.305556,0.583333,0.277778,CONVEX,145
CONVEX,2.0,MCTS,10,11,0.173913,0.25,0.583333,0.333333,MCTS,117
CONVEX,2.0,MCTS,11,12,0.135802,0.305556,0.611111,0.305556,R,125
CONVEX,2.0,MCTS,12,13,0.173333,0.305556,0.666667,0.361111,R,251
CONVEX,2.0,MCTS,13,14,0.107143,0.361111,0.611111,0.25,R,239
CONVEX,2.0,MCTS,14,15,0.071429,0.416667,0.583333,0.166667,R,218
CONVEX,2.0,MCTS,15,16,0.238095,0.194444,0.611111,0.416667,MCTS,147
CONVEX,2.0,MCTS,16,17,0.09697,0.388889,0.611111,0.222222,CONVEX,268
CONVEX,2.0,MCTS,17,18,0.122449,0.333333,0.583333,0.25,R,161
CONVEX,2.0,MCTS,18,19,0.222222,0.166667,0.611111,0.444444,MCTS,444
CONVEX,2.0,MCTS,19,20,0.049383,0.444444,0.555556,0.111111,MCTS,216
CONVEX,2.0,MCTS,20,21,0.057471,0.472222,0.611111,0.138889,MCTS,192
CONVEX,2.0,MCTS,21,22,0.237037,0.166667,0.611111,0.444444,CONVEX,163
CONVEX,2.0,MCTS,22,23,0.081633,0.388889,0.555556,0.166667,CONVEX,343
CONVEX,2.0,MCTS,23,24,0.201258,0.194444,0.638889,0.444444,CONVEX,196
CONVEX,2.0,MCTS,24,25,0.17284,0.25,0.638889,0.388889,R,182
CONVEX,2.0,MCTS,25,26,0.194444,0.194444,0.583333,0.388889,CONVEX,253
CONVEX,2.0,MCTS,26,27,0.103704,0.305556,0.5,0.194444,R,440
CONVEX,2.0,MCTS,27,28,0.101449,0.333333,0.527778,0.194444,CONVEX,376
CONVEX,2.0,MCTS,28,29,0.107143,0.361111,0.611111,0.25,MCTS,429
CONVEX,2.0,MCTS,29,30,0.180556,0.277778,0.638889,0.361111,R,443
CONVEX,2.0,MCTS,30,31,0.138365,0.333333,0.638889,0.305556,NONE,1000
CONVEX,2.0,MCTS,31,32,0.153846,0.333333,0.666667,0.333333,MCTS,315
CONVEX,2.0,MCTS,32,33,0.108844,0.361111,0.583333,0.222222,MCTS,333
CONVEX,2.0,MCTS,33,34,0.115385,0.361111,0.611111,0.25,CONVEX,301
CONVEX,2.0,MCTS,34,35,0.208333,0.194444,0.611111,0.416667,CONVEX,142
CONVEX,2.0,MCTS,35,36,0.128205,0.333333,0.611111,0.277778,MCTS,213
CONVEX,2.0,MCTS,36,37,0.222222,0.166667,0.638889,0.472222,CONVEX,376
CONVEX,2.0,MCTS,37,38,0.217054,0.166667,0.555556,0.388889,R,515
CONVEX,2.0,MCTS,38,39,0.125786,0.361111,0.638889,0.277778,MCTS,360
CONVEX,2.0,MCTS,39,40,0.081633,0.388889,0.555556,0.166667,MCTS,291
CONVEX,2.0,MCTS,40,41,0.08805,0.416667,0.611111,0.194444,MCTS,144
CONVEX,2.0,MCTS,41,42,0.213333,0.194444,0.638889,0.444444,CONVEX,127
CONVEX,2.0,MCTS,42,43,0.198582,0.305556,0.694444,0.388889,R,230
CONVEX,2.0,MCTS,43,44,0.105263,0.444444,0.694444,0.25,R,275
CONVEX,2.0,MCTS,44,45,0.135802,0.388889,0.694444,0.305556,R,560
CONVEX,2.0,MCTS,45,46,0.135593,0.361111,0.694444,0.333333,MCTS,204
CONVEX,2.0,MCTS,46,47,0.194444,0.222222,0.611111,0.388889,MCTS,615
CONVEX,2.0,MCTS,47,48,0.102564,0.333333,0.555556,0.222222,R,287
CONVEX,2.0,MCTS,48,49,0.173333,0.333333,0.694444,0.361111,CONVEX,211
CONVEX,2.0,MCTS,49,50,0.12,0.361111,0.611111,0.25,R,446
CONVEX,2.0,MCTS,50,51,0.206061,0.277778,0.75,0.472222,CONVEX,160
CONVEX,2.0,MCTS,51,52,0.133333,0.333333,0.611111,0.277778,CONVEX,421
CONVEX,2.0,MCTS,52,53,0.257576,0.166667,0.638889,0.472222,R,131
CONVEX,2.0,MCTS,53,54,0.068627,0.555556,0.75,0.194444,MCTS,168
CONVEX,2.0,MCTS,54,55,0.145455,0.388889,0.722222,0.333333,MCTS,480
CONVEX,2.0,MCTS,55,56,0.14966,0.277778,0.583333,0.305556,R,152
CONVEX,2.0,MCTS,56,57,0.114583,0.388889,0.694444,0.305556,MCTS,297
CONVEX,2.0,MCTS,57,58,0.231293,0.194444,0.666667,0.472222,CONVEX,313
CONVEX,2.0,MCTS,58,59,0.163265,0.25,0.583333,0.333333,R,263
CONVEX,2.0,MCTS,59,60,0.183007,0.222222,0.611111,0.388889,R,137
CONVEX,2.0,MCTS,60,61,0.090395,0.444444,0.666667,0.222222,MCTS,222
CONVEX,2.0,MCTS,61,62,0.241135,0.138889,0.611111,0.472222,R,323
CONVEX,2.0,MCTS,62,63,0.184397,0.222222,0.583333,0.361111,R,182
CONVEX,2.0,MCTS,63,64,0.101449,0.361111,0.555556,0.194444,CONVEX,343
CONVEX,2.0,MCTS,64,65,0.146893,0.361111,0.722222,0.361111,MCTS,192
CONVEX,2.0,MCTS,65,66,0.083333,0.444444,0.638889,0.194444,CONVEX,202
CONVEX,2.0,MCTS,66,67,0.291667,0.111111,0.694444,0.583333,CONVEX,154
CONVEX,2.0,MCTS,67,68,0.111111,0.361111,0.611111,0.25,CONVEX,247
CONVEX,2.0,MCTS,68,69,0.192308,0.25,0.666667,0.416667,R,215
CONVEX,2.0,MCTS,69,70,0.308943,0.111111,0.638889,0.527778,MCTS,321
CONVEX,2.0,MCTS,70,71,0.179487,0.277778,0.666667,0.388889,CONVEX,469
CONVEX,2.0,MCTS,71,72,0.056738,0.361111,0.472222,0.111111,MCTS,342
CONVEX,2.0,MCTS,72,73,0.16092,0.277778,0.666667,0.388889,MCTS,159
CONVEX,2.0,MCTS,73,74,0.078431,0.416667,0.583333,0.166667,MCTS,249
CONVEX,2.0,MCTS,74,75,0.156863,0.333333,0.666667,0.333333,R,257
CONVEX,2.0,MCTS,75,76,0.152047,0.333333,0.694444,0.361111,MCTS,102
CONVEX,2.0,MCTS,76,77,0.060606,0.444444,0.583333,0.138889,CONVEX,283
CONVEX,2.0,MCTS,77,78,0.105263,0.388889,0.638889,0.25,CONVEX,172
CONVEX,2.0,MCTS,78,79,0.102564,0.444444,0.722222,0.277778,MCTS,150
CONVEX,2.0,MCTS,79,80,0.065574,0.472222,0.638889,0.166667,CONVEX,205
CONVEX,2.0,MCTS,80,81,0.107143,0.361111,0.611111,0.25,R,251
CONVEX,2.0,MCTS,81,82,0.037037,0.444444,0.527778,0.083333,MCTS,174
CONVEX,2.0,MCTS,82,83,0.156863,0.305556,0.638889,0.333333,MCTS,171
CONVEX,2.0,MCTS,83,84,0.089744,0.361111,0.555556,0.194444,CONVEX,445
CONVEX,2.0,MCTS,84,85,0.257576,0.111111,0.583333,0.472222,R,272
CONVEX,2.0,MCTS,85,86,0.156028,0.305556,0.611111,0.305556,CONVEX,289
CONVEX,2.0,MCTS,86,87,0.206061,0.25,0.722222,0.472222,R,266
CONVEX,2.0,MCTS,87,88,0.183007,0.25,0.638889,0.388889,MCTS,273
CONVEX,2.0,MCTS,88,89,0.064516,0.472222,0.638889,0.166667,MCTS,174
CONVEX,2.0,MCTS,89,90,0.311111,0.083333,0.666667,0.583333,R,206
CONVEX,2.0,MCTS,90,91,0.082051,0.472222,0.694444,0.222222,R,221
CONVEX,2.0,MCTS,91,92,0.077778,0.472222,0.666667,0.194444,CONVEX,139
CONVEX,2.0,MCTS,92,93,0.193939,0.277778,0.722222,0.444444,CONVEX,370
CONVEX,2.0,MCTS,93,94,0.130719,0.305556,0.583333,0.277778,MCTS,267
CONVEX,2.0,MCTS,94,95,0.122449,0.361111,0.611111,0.25,R,218
CONVEX,2.0,MCTS,95,96,0.076923,0.388889,0.555556,0.166667,CONVEX,307
CONVEX,2.0,MCTS,96,97,0.089744,0.416667,0.611111,0.194444,R,248
CONVEX,2.0,MCTS,97,98,0.222222,0.166667,0.583333,0.416667,CONVEX,568
CONVEX,2.0,MCTS,98,99,0.112994,0.388889,0.666667,0.277778,MCTS,237
CONVEX,2.0,MCTS,99,100,0.192308,0.277778,0.694444,0.416667,CONVEX,139
CONVEX,2.0,VALUE,0,1,0.137931,0.388889,0.722222,0.333333,R,80
CONVEX,2.0,VALUE,1,2,0.177778,0.305556,0.75,0.444444,R,128
CONVEX,2.0,VALUE,2,3,0.311111,0.083333,0.666667,0.583333,R,77
CONVEX,2.0,VALUE,3,4,0.166667,0.305556,0.722222,0.416667,VALUE,90
CONVEX,2.0,VALUE,4,5,0.098361,0.416667,0.666667,0.25,CONVEX,79
CONVEX,2.0,VALUE,5,6,0.088889,0.416667,0.638889,0.222222,CONVEX,79
CONVEX,2.0,VALUE,6,7,0.08642,0.388889,0.583333,0.194444,VALUE,102
CONVEX,2.0,VALUE,7,8,0.194444,0.194444,0.583333,0.388889,VALUE,132
CONVEX,2.0,VALUE,8,9,0.133333,0.277778,0.555556,0.277778,R,92
CONVEX,2.0,VALUE,9,10,0.075269,0.472222,0.666667,0.194444,CONVEX,43
CONVEX,2.0,VALUE,10,11,0.20915,0.194444,0.638889,0.444444,R,68
CONVEX,2.0,VALUE,11,12,0.2,0.194444,0.611111,0.416667,R,101
CONVEX,2.0,VALUE,12,13,0.163743,0.305556,0.694444,0.388889,R,95
CONVEX,2.0,VALUE,13,14,0.25641,0.138889,0.694444,0.555556,R,53
CONVEX,2.0,VALUE,14,15,0.156863,0.25,0.583333,0.333333,R,110
CONVEX,2.0,VALUE,15,16,0.187135,0.277778,0.722222,0.444444,R,98
CONVEX,2.0,VALUE,16,17,0.181818,0.25,0.666667,0.416667,CONVEX,55
CONVEX,2.0,VALUE,17,18,0.104167,0.472222,0.75,0.277778,R,116
CONVEX,2.0,VALUE,18,19,0.144444,0.361111,0.722222,0.361111,CONVEX,100
CONVEX,2.0,VALUE,19,20,0.305556,0.111111,0.722222,0.611111,CONVEX,55
CONVEX,2.0,VALUE,20,21,0.075269,0.5,0.694444,0.194444,VALUE,93
CONVEX,2.0,VALUE,21,22,0.079096,0.416667,0.611111,0.194444,R,68
CONVEX,2.0,VALUE,22,23,0.054645,0.5,0.638889,0.138889,VALUE,114
CONVEX,2.0,VALUE,23,24,0.166667,0.277778,0.666667,0.388889,CONVEX,67
CONVEX,2.0,VALUE,24,25,0.213836,0.194444,0.666667,0.472222,VALUE,60
CONVEX,2.0,VALUE,25,26,0.105263,0.361111,0.611111,0.25,CONVEX,133
CONVEX,2.0,VALUE,26,27,0.176871,0.222222,0.583333,0.361111,CONVEX,106
CONVEX,2.0,VALUE,27,28,0.045977,0.472222,0.583333,0.111111,R,155
CONVEX,2.0,VALUE,28,29,0.217687,0.166667,0.611111,0.444444,CONVEX,82
CONVEX,2.0,VALUE,29,30,0.137931,0.361111,0.694444,0.333333,CONVEX,118
CONVEX,2.0,VALUE,30,31,0.121212,0.416667,0.694444,0.277778,VALUE,102
CONVEX,2.0,VALUE,31,32,0.035714,0.472222,0.555556,0.083333,R,131
CONVEX,2.0,VALUE,32,33,0.150943,0.277778,0.611111,0.333333,CONVEX,58
CONVEX,2.0,VALUE,33,34,0.101695,0.416667,0.666667,0.25,CONVEX,100
CONVEX,2.0,VALUE,34,35,0.128655,0.333333,0.638889,0.305556,CONVEX,70
CONVEX,2.0,VALUE,35,36,0.098765,0.361111,0.583333,0.222222,VALUE,72
CONVEX,2.0,VALUE,36,37,0.16129,0.305556,0.722222,0.416667,CONVEX,76
CONVEX,2.0,VALUE,37,38,0.410256,0.055556,0.722222,0.666667,CONVEX,172
CONVEX,2.0,VALUE,38,39,0.154762,0.277778,0.638889,0.361111,VALUE,69
CONVEX,2.0,VALUE,39,40,0.117647,0.305556,0.555556,0.25,VALUE,192
CONVEX,2.0,VALUE,40,41,0.091954,0.388889,0.611111,0.222222,R,68
CONVEX,2.0,VALUE,41,42,0.205128,0.222222,0.666667,0.444444,CONVEX,52
CONVEX,2.0,VALUE,42,43,0.177778,0.333333,0.777778,0.444444,VALUE,99
CONVEX,2.0,VALUE,43,44,0.133333,0.333333,0.638889,0.305556,VALUE,72
CONVEX,2.0,VALUE,44,45,0.107527,0.416667,0.694444,0.277778,R,62
CONVEX,2.0,VALUE,45,46,0.0,0.583333,0.583333,0.0,VALUE,63
CONVEX,2.0,VALUE,46,47,0.235294,0.194444,0.694444,0.5,VALUE,75
CONVEX,2.0,VALUE,47,48,0.150943,0.277778,0.611111,0.333333,CONVEX,100
CONVEX,2.0,VALUE,48,49,0.172414,0.277778,0.694444,0.416667,VALUE,69
CONVEX,2.0,VALUE,49,50,0.076503,0.472222,0.666667,0.194444,R,98
CONVEX,2.0,VALUE,50,51,0.185792,0.25,0.722222,0.472222,R,80
CONVEX,2.0,VALUE,51,52,0.175439,0.277778,0.694444,0.416667,VALUE,84
CONVEX,2.0,VALUE,52,53,0.178571,0.25,0.666667,0.416667,CONVEX,151
CONVEX,2.0,VALUE,53,54,0.163934,0.333333,0.75,0.416667,VALUE,54
CONVEX,2.0,VALUE,54,55,0.185792,0.277778,0.75,0.472222,R,122
CONVEX,2.0,VALUE,55,56,0.14966,0.277778,0.583333,0.305556,CONVEX,91
CONVEX,2.0,VALUE,56,57,0.069652,0.5,0.694444,0.194444,VALUE,57
CONVEX,2.0,VALUE,57,58,0.246377,0.111111,0.583333,0.472222,CONVEX,73
CONVEX,2.0,VALUE,58,59,0.111111,0.361111,0.611111,0.25,R,92
CONVEX,2.0,VALUE,59,60,0.301887,0.111111,0.777778,0.666667,R,53
CONVEX,2.0,VALUE,60,61,0.130952,0.333333,0.638889,0.305556,VALUE,75
CONVEX,2.0,VALUE,61,62,0.072727,0.416667,0.583333,0.166667,CONVEX,76
CONVEX,2.0,VALUE,62,63,0.112994,0.388889,0.666667,0.277778,R,44
CONVEX,2.0,VALUE,63,64,0.141026,0.277778,0.583333,0.305556,VALUE,84
CONVEX,2.0,VALUE,64,65,0.107527,0.388889,0.666667,0.277778,R,71
CONVEX,2.0,VALUE,65,66,0.041667,0.527778,0.638889,0.111111,VALUE,66
CONVEX,2.0,VALUE,66,67,0.054645,0.472222,0.611111,0.138889,R,77
CONVEX,2.0,VALUE,67,68,0.272109,0.111111,0.666667,0.555556,CONVEX,157
CONVEX,2.0,VALUE,68,69,0.181818,0.25,0.666667,0.416667,CONVEX,64
CONVEX,2.0,VALUE,69,70,0.155556,0.305556,0.694444,0.388889,VALUE,69
CONVEX,2.0,VALUE,70,71,0.169697,0.277778,0.666667,0.388889,VALUE,75
CONVEX,2.0,VALUE,71,72,0.142857,0.333333,0.666667,0.333333,R,59
CONVEX,2.0,VALUE,72,73,0.183908,0.305556,0.75,0.444444,VALUE,72
CONVEX,2.0,VALUE,73,74,0.169697,0.277778,0.666667,0.388889,CONVEX,55
CONVEX,2.0,VALUE,74,75,0.11828,0.388889,0.694444,0.305556,R,44
CONVEX,2.0,VALUE,75,76,0.17284,0.277778,0.666667,0.388889,R,71
CONVEX,2.0,VALUE,76,77,0.101695,0.388889,0.638889,0.25,R,128
CONVEX,2.0,VALUE,77,78,0.193939,0.25,0.694444,0.444444,R,113
CONVEX,2.0,VALUE,78,79,0.069652,0.5,0.694444,0.194444,VALUE,48
CONVEX,2.0,VALUE,79,80,0.126984,0.388889,0.722222,0.333333,R,68
CONVEX,2.0,VALUE,80,81,0.150943,0.277778,0.611111,0.333333,CONVEX,70
CONVEX,2.0,VALUE,81,82,0.130952,0.333333,0.638889,0.305556,VALUE,138
CONVEX,2.0,VALUE,82,83,0.217687,0.194444,0.638889,0.444444,R,77
CONVEX,2.0,VALUE,83,84,0.114943,0.361111,0.638889,0.277778,CONVEX,103
CONVEX,2.0,VALUE,84,85,0.185185,0.25,0.666667,0.416667,R,113
CONVEX,2.0,VALUE,85,86,0.166667,0.25,0.611111,0.361111,VALUE,150
CONVEX,2.0,VALUE,86,87,0.107527,0.444444,0.722222,0.277778,R,101
CONVEX,2.0,VALUE,87,88,0.176101,0.25,0.638889,0.388889,VALUE,42
CONVEX,2.0,VALUE,88,89,0.283951,0.111111,0.75,0.638889,VALUE,105
CONVEX,2.0,VALUE,89,90,0.307692,0.138889,0.805556,0.666667,R,59
CONVEX,2.0,VALUE,90,91,0.222222,0.194444,0.694444,0.5,R,68
CONVEX,2.0,VALUE,91,92,0.067797,0.472222,0.638889,0.166667,R,86
CONVEX,2.0,VALUE,92,93,0.087432,0.444444,0.666667,0.222222,R,95
CONVEX,2.0,VALUE,93,94,0.154762,0.305556,0.666667,0.361111,CONVEX,52
CONVEX,2.0,VALUE,94,95,0.057471,0.444444,0.583333,0.138889,CONVEX,106
CONVEX,2.0,VALUE,95,96,0.031746,0.527778,0.611111,0.083333,R,68
CONVEX,2.0,VALUE,96,97,0.123457,0.333333,0.611111,0.277778,VALUE,81
CONVEX,2.0,VALUE,97,98,0.166667,0.277778,0.666667,0.388889,VALUE,93
CONVEX,2.0,VALUE,98,99,0.053763,0.5,0.638889,0.138889,R,146
CONVEX,2.0,VALUE,99,100,0.149425,0.305556,0.666667,0.361111,VALUE,63
CONVEX,2.0,WR,0,1,0.166667,0.305556,0.638889,0.333333,CONVEX,184
CONVEX,2.0,WR,1,2,0.217687,0.305556,0.75,0.444444,WR,318
CONVEX,2.0,WR,2,3,0.237037,0.166667,0.611111,0.444444,WR,417
CONVEX,2.0,WR,3,4,0.166667,0.361111,0.722222,0.361111,WR,180
CONVEX,2.0,WR,4,5,0.287582,0.111111,0.722222,0.611111,R,227
CONVEX,2.0,WR,5,6,0.115942,0.305556,0.527778,0.222222,R,218
CONVEX,2.0,WR,6,7,0.184397,0.277778,0.638889,0.361111,R,233
CONVEX,2.0,WR,7,8,0.292683,0.083333,0.583333,0.5,WR,387
CONVEX,2.0,WR,8,9,0.192982,0.222222,0.527778,0.305556,CONVEX,457
CONVEX,2.0,WR,9,10,0.236111,0.25,0.722222,0.472222,WR,453
CONVEX,2.0,WR,10,11,0.152381,0.25,0.472222,0.222222,R,380
CONVEX,2.0,WR,11,12,0.25641,0.166667,0.583333,0.416667,R,446
CONVEX,2.0,WR,12,13,0.186667,0.305556,0.694444,0.388889,WR,234
CONVEX,2.0,WR,13,14,0.277778,0.166667,0.583333,0.416667,CONVEX,109
CONVEX,2.0,WR,14,15,0.08805,0.388889,0.583333,0.194444,WR,294
CONVEX,2.0,WR,15,16,0.266667,0.222222,0.722222,0.5,WR,231
CONVEX,2.0,WR,16,17,0.106667,0.388889,0.611111,0.222222,WR,168
CONVEX,2.0,WR,17,18,0.020513,0.583333,0.638889,0.055556,R,152
CONVEX,2.0,WR,18,19,0.237037,0.25,0.694444,0.444444,R,134
CONVEX,2.0,WR,19,20,0.173333,0.277778,0.638889,0.361111,R,215
CONVEX,2.0,WR,20,21,0.125786,0.333333,0.611111,0.277778,WR,264
CONVEX,2.0,WR,21,22,0.091954,0.444444,0.666667,0.222222,R,281
CONVEX,2.0,WR,22,23,0.062893,0.416667,0.555556,0.138889,WR,144
CONVEX,2.0,WR,23,24,0.313725,0.166667,0.611111,0.444444,CONVEX,325
CONVEX,2.0,WR,24,25,0.163522,0.25,0.611111,0.361111,WR,162
CONVEX,2.0,WR,25,26,0.12,0.333333,0.583333,0.25,R,131
